"Dia","Mes","Ano","Estado","Comunidad","Sitio","Latitud","Longitud","Habitat","Zonificacion","TipoProteccion","ANP","BuzoMonitor","HoraInicial","HoraFinal","ProfundidadInicial","ProfundidadFinal","Temperatura","Visibilidad","Corriente","Transecto","Genero","Especie","GeneroEspecie","Abundancia"
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,10,"Tripneustes","depressus","Tripneustes depressus",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,10,"Pharia","pyramidata","Pharia pyramidata",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,10,"Phataria","unifascialis","Phataria unifascialis",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,10,"ND","sp.","Gorgoniidae sp.",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,10,"Tripneustes","depressus","Tripneustes depressus",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,10,"Phataria","unifascialis","Phataria unifascialis",4
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,10,"ND","sp.","Gorgoniidae sp.",8
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,11,"Phataria","unifascialis","Phataria unifascialis",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,11,"ND","sp.","Gorgoniidae sp.",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,11,"Tripneustes","depressus","Tripneustes depressus",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,11,"Hyotissa","hyotis","Hyotissa hyotis",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,11,"Phataria","unifascialis","Phataria unifascialis",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,11,"Tripneustes","depressus","Tripneustes depressus",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,11,"Eucidaris","thouarsii","Eucidaris thouarsii",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,12,"ND","sp.","Gorgoniidae sp.",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,12,"Hyotissa","hyotis","Hyotissa hyotis",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,12,"Pharia","pyramidata","Pharia pyramidata",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,12,"ND","sp.","Gorgoniidae sp.",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,12,"Pharia","pyramidata","Pharia pyramidata",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,12,"Phataria","unifascialis","Phataria unifascialis",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,12,"ND","sp.","Gorgoniidae sp.",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,12,"Eucidaris","thouarsii","Eucidaris thouarsii",3
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,12,"Tripneustes","depressus","Tripneustes depressus",3
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Leopoldo Encinas",NA,NA,5,5,NA,NA,NA,12,"Isostichopus","fuscus","Isostichopus fuscus",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,3,"Phataria","unifascialis","Phataria unifascialis",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,3,"Eucidaris","thouarsii","Eucidaris thouarsii",3
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,3,"Hexaplex","princeps","Hexaplex princeps",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,3,"Chama","sp.","Chama sp.",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,3,"Phataria","unifascialis","Phataria unifascialis",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,3,"ND","sp.","Gorgoniidae sp.",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,3,"Chama","sp.","Chama sp.",11
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,4,"Asteropsis","carinifera","Asteropsis carinifera",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,4,"Phataria","unifascialis","Phataria unifascialis",3
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,4,"ND","sp.","Gorgoniidae sp.",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,4,"Eucidaris","thouarsii","Eucidaris thouarsii",3
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,4,"Diadema","mexucanum","Diadema mexicanum",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,4,"Chama","sp.","Chama sp.",8
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,4,"Phataria","unifascialis","Phataria unifascialis",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,4,"ND","sp.","Gorgoniidae sp.",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,4,"Eucidaris","thouarsii","Eucidaris thouarsii",3
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,4,"Chama","sp.","Chama sp.",8
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,4,"ND","sp.","Gorgoniidae sp.",4
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,4,"Eucidaris","thouarsii","Eucidaris thouarsii",6
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Guillermo Ramirez",NA,NA,12,12,NA,NA,NA,4,"Chama","sp.","Chama sp.",10
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,1,"Pharia","pyramidata","Pharia pyramidata",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,1,"ND","sp.","Gorgoniidae sp.",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,1,"Eucidaris","thouarsii","Eucidaris thouarsii",22
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,1,"Diadema","mexucanum","Diadema mexicanum",4
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,1,"Hyotissa","hyotis","Hyotissa hyotis",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,1,"Chama","sp.","Chama sp.",4
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,1,"Mithrodia","bradleyi","Mithrodia bradleyi",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,1,"Phataria","unifascialis","Phataria unifascialis",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,1,"ND","sp.","Gorgoniidae sp.",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,1,"Eucidaris","thouarsii","Eucidaris thouarsii",4
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,1,"Diadema","mexucanum","Diadema mexicanum",4
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,1,"Pteria","sterna","Pteria sterna",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,1,"Chama","sp.","Chama sp.",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,1,"Pharia","pyramidata","Pharia pyramidata",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,1,"Phataria","unifascialis","Phataria unifascialis",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,1,"Eucidaris","thouarsii","Eucidaris thouarsii",6
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,1,"Tripneustes","depressus","Tripneustes depressus",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,1,"Chama","sp.","Chama sp.",3
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,2,"Pharia","pyramidata","Pharia pyramidata",3
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,2,"Phataria","unifascialis","Phataria unifascialis",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,2,"ND","sp.","Gorgoniidae sp.",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,2,"Eucidaris","thouarsii","Eucidaris thouarsii",3
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,2,"Tripneustes","depressus","Tripneustes depressus",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,2,"Phataria","unifascialis","Phataria unifascialis",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,2,"ND","sp.","Gorgoniidae sp.",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,2,"Eucidaris","thouarsii","Eucidaris thouarsii",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,2,"Hyotissa","hyotis","Hyotissa hyotis",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,2,"Chama","sp.","Chama sp.",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,2,"Pharia","pyramidata","Pharia pyramidata",3
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,2,"Phataria","unifascialis","Phataria unifascialis",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,2,"ND","sp.","Gorgoniidae sp.",3
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,2,"Eucidaris","thouarsii","Eucidaris thouarsii",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Diego León",NA,NA,12,12,NA,NA,NA,2,"Hyotissa","hyotis","Hyotissa hyotis",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,5,"Pharia","pyramidata","Pharia pyramidata",3
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,5,"Phataria","unifascialis","Phataria unifascialis",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,5,"Eucidaris","thouarsii","Eucidaris thouarsii",3
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,5,"Pharia","pyramidata","Pharia pyramidata",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,5,"Phataria","unifascialis","Phataria unifascialis",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,5,"ND","sp.","Gorgoniidae sp.",2
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,5,"Diadema","mexucanum","Diadema mexicanum",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,5,"Pharia","pyramidata","Pharia pyramidata",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,5,"Phataria","unifascialis","Phataria unifascialis",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,5,"ND","sp.","Gorgoniidae sp.",1
28,10,2014,"Sonora","Bahia de Kino","Cueva de la Reserva",28.37562,-112.29941,"Arrecife Rocoso","Zona de no Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Cruz Torres",NA,NA,18,18,NA,NA,NA,6,"Pharia","pyramidata","Pharia pyramidata",1
